Node,Y
95635,37
19946,34
20328,35
52920,50
100937,40
30480,34
71818,19
47619,55
63929,34
23718,34
68795,35
59363,50
43622,46
57818,45
11067,35
3792,46
80071,52
15277,30
16851,0
58687,29
60467,34
41397,35
92571,7
19381,34
29192,35
21396,50
25615,52
32491,34
32056,34
53466,59
34962,27
74105,32
106374,34
53817,34
13764,35
30706,0
53560,35
94470,32
27427,18
88680,7
87843,35
14306,35
15437,34
33279,35
45470,35
99943,34
1779,34
26525,34
60938,34
17511,34
30377,50
36041,21
62498,50
87146,34
61690,34
97379,37
55117,32
53411,34
11426,34
62732,46
76352,47
42887,32
95827,34
37967,34
86472,37
44150,35
47734,40
46901,34
71485,33
99044,34
11584,34
4263,32
4004,16
70258,42
55279,34
49610,32
98356,7
31734,35
24975,34
46158,50
52554,34
79328,35
15729,35
49750,34
95489,37
94313,34
31091,34
71205,40
70167,35
106390,27
35843,35
99810,33
28529,16
50752,35
29354,35
86887,48
105646,34
19916,34
32870,34
75206,41
97233,34
2927,34
38363,34
92065,52
59195,35
13396,34
8322,34
10078,45
57586,32
66945,50
4129,48
53106,34
94610,33
30166,16
61836,46
57275,35
104231,50
88880,33
17376,45
78560,7
6814,35
90510,40
9356,34
91318,40
47881,50
12101,35
85834,41
62627,50
88056,35
42430,10
84343,34
36475,32
86347,56
11737,50
7866,49
102638,34
5042,34
100229,37
54539,34
84509,34
34794,34
14937,34
103992,32
103695,35
45726,46
6979,37
71674,58
30077,32
15945,34
93632,17
56427,51
72756,35
14040,35
71486,19
29924,34
68753,34
22331,34
92680,7
43961,40
60400,34
54206,34
56837,34
71190,34
25824,35
52,35
89912,28
96527,58
105737,35
90064,34
45361,59
59622,34
87966,34
34930,48
9474,35
45352,34
100928,50
60135,35
12441,34
6731,34
101219,7
39164,32
54140,34
84665,34
97956,34
60936,35
72867,55
54093,34
12229,7
60994,46
84736,36
92874,55
7668,32
9018,34
73958,34
32293,34
33147,34
41806,34
101390,9
44069,34
4829,45
47979,34
82843,37
98000,34
23778,35
28262,34
49420,0
50688,34
14949,35
96481,32
12808,35
70016,35
77035,32
46136,34
4535,34
81350,41
44668,34
41790,34
15807,34
22761,34
7876,34
12746,7
76563,45
72546,35
42105,34
7789,50
71892,34
70594,34
65197,35
77306,35
52182,35
68637,34
73240,45
39250,34
59146,34
6919,34
35013,38
75113,34
7156,47
85572,34
24879,35
28725,28
17548,19
66066,34
81636,55
49168,45
48155,34
56259,50
35637,35
50738,34
98852,34
41585,34
54130,35
96663,34
70929,34
34299,34
71619,35
84773,21
4706,34
43032,34
32813,34
51491,34
77762,38
59055,32
39172,20
104799,55
101312,34
69216,34
57801,34
85460,34
43451,34
3964,48
19675,35
51285,34
91001,35
79473,34
35871,34
57298,34
29297,34
55814,56
74671,35
91277,50
9313,35
85654,50
65715,32
55519,23
80273,48
80843,34
104197,40
86587,14
83654,37
72942,7
67168,50
74729,32
92241,35
54731,34
83789,32
59010,40
6737,34
2341,52
36184,40
100454,32
36124,34
102040,33
41136,33
9936,33
18599,35
52483,35
6576,34
48512,2
16774,34
16336,35
55417,51
4458,18
8892,46
91750,50
75170,33
57482,34
5670,34
50053,40
57885,34
36333,56
20276,33
6529,32
44475,50
8436,35
25308,34
95677,37
41520,18
59444,35
62218,37
43962,32
8669,35
2150,34
57122,35
13571,46
63068,1
70672,35
83432,34
53540,34
56841,50
60223,32
71039,50
9597,35
33455,50
95692,7
79109,40
78361,35
46436,50
82634,35
90888,37
39483,18
89970,56
11246,34
31657,58
12392,40
14683,34
103855,34
94454,34
97691,32
95274,50
79892,29
94949,32
87162,35
70571,34
12228,35
95548,34
13422,42
60181,0
68601,34
103560,34
63616,35
84998,37
105814,14
71010,7
92570,34
76711,38
100769,34
95145,37
87231,7
58696,53
69127,50
98998,46
82108,41
64159,35
64560,34
2708,34
59741,35
97291,32
43945,45
10126,35
31907,7
85945,32
91369,50
82709,34
74683,35
12837,35
53838,35
17456,34
41076,34
51829,35
32731,35
74893,37
39359,48
41887,42
38553,20
45039,35
23371,34
63745,34
68139,34
74290,0
30356,56
83683,7
31036,7
73238,7
5022,58
62338,50
72339,40
67506,48
3826,34
92242,35
39695,34
81377,34
74497,35
16232,40
49674,35
94471,21
9555,40
43090,18
51012,40
48081,50
21949,34
15765,34
53185,37
65652,34
96531,35
74384,35
48034,33
85746,33
77749,34
57313,34
103127,45
72844,17
1121,34
32216,33
52841,50
57388,37
101049,55
13002,47
98171,34
37833,28
99686,46
100323,35
58244,14
13020,21
93953,37
45433,34
35851,35
5034,34
70736,35
43204,35
70246,32
50051,34
46464,35
1132,35
21412,35
79115,34
42043,34
98390,32
44261,34
33626,35
44506,35
16545,35
67409,34
27880,34
23015,34
21666,50
90301,32
105621,40
41273,9
20535,40
88024,32
75998,45
40173,58
98761,35
19201,34
3620,48
65737,34
45247,7
85481,37
4855,34
13148,34
59215,47
79944,45
49380,50
25538,34
100365,35
25352,59
16690,34
83364,50
90689,40
42274,34
93914,34
48031,35
99598,38
105466,34
33161,35
1824,6
29402,35
87646,41
10928,35
95300,35
32523,50
2649,35
5692,34
47639,52
45339,50
61510,34
307,47
65793,37
32590,41
47399,35
4921,34
100223,34
103438,34
55687,37
4142,40
14580,35
58594,34
100993,35
12482,30
86192,34
52791,35
85611,34
22743,34
100246,18
44041,33
37463,50
73757,35
29947,32
43968,18
29941,34
66803,46
40810,34
14370,34
8435,34
53725,14
50308,35
41141,34
47766,46
83880,50
73915,47
61380,35
28134,34
17850,34
69928,34
95003,35
85769,50
82082,33
22076,34
105788,34
23659,0
4605,17
20652,35
17426,34
37646,19
84864,34
68607,34
32579,34
31297,37
52594,52
91401,40
98313,34
14614,50
39932,0
55196,50
81669,34
10672,35
91109,32
73801,35
13189,35
76131,34
45798,45
27375,34
25310,34
26467,32
4043,6
34788,50
16285,34
37652,33
53235,49
58072,45
45958,46
72851,35
12171,35
66504,9
53508,34
43300,34
75640,38
81519,32
98290,34
93835,35
9758,35
79797,34
64274,33
20356,34
57613,30
100630,34
23903,34
7048,42
34518,35
62159,9
34259,16
68551,40
23456,35
41549,34
36855,19
10656,32
78914,34
35405,34
40917,37
18245,55
95543,0
73461,50
81890,35
64205,34
106622,32
32604,50
103406,36
7568,50
26713,33
57075,35
46016,34
15253,35
59385,35
57992,50
97322,34
5536,34
93147,34
59962,35
71361,34
98454,34
85897,36
5608,34
89038,35
62161,34
27092,9
37443,35
8368,35
20540,34
95105,34
86176,34
71966,35
74143,34
17682,35
69468,34
11595,30
51931,40
91653,7
28566,34
31179,35
27212,34
55498,33
24935,37
2588,9
6398,34
46004,40
48041,34
14271,0
74221,34
55778,23
97314,20
20573,37
35142,50
33146,34
6282,34
22967,35
76924,34
104844,7
15902,35
91341,35
86712,37
22352,34
83526,34
1366,32
63197,32
79241,34
13797,35
15316,34
105029,56
68457,35
26698,32
104225,35
19827,34
77260,34
46270,33
10148,35
46018,17
18880,35
38988,32
27279,34
70603,7
17058,35
72617,35
33488,37
96729,34
77969,41
73539,35
92560,34
83131,7
61331,34
44007,34
53717,34
53223,35
90296,56
99176,32
69392,34
5208,0
49604,46
52705,7
56102,50
33757,35
95982,50
53340,18
11447,35
103088,50
20326,18
55010,34
28361,34
40753,48
4668,34
4264,37
28203,35
57566,34
25770,35
76209,50
96829,37
100494,37
71907,35
73339,34
42264,40
71611,30
50787,35
59256,34
103522,34
83512,34
29175,16
59488,1
47779,35
74549,41
42625,34
33257,35
102139,50
39514,12
55310,34
2072,32
66274,40
96121,34
72224,37
100764,35
41390,34
102504,34
58434,28
26938,40
15758,30
90669,34
54218,34
27474,34
93040,7
68529,14
87027,34
71111,56
16239,35
40440,34
62459,35
63785,34
23362,35
81254,37
10104,34
32883,34
57831,34
2107,48
17381,34
42330,35
30599,41
96724,34
78162,34
76707,37
78291,34
54442,34
75857,9
53407,34
31007,34
39601,37
35559,34
81464,32
62799,34
68737,34
22611,59
94462,34
57090,37
86985,0
2564,7
98146,50
15151,32
23470,34
26326,34
5446,20
88990,34
91643,34
3050,40
13319,35
31070,34
99843,34
60850,50
94493,40
4274,34
77578,55
54777,34
76497,35
54137,34
79932,32
27382,50
93591,40
21094,34
92657,34
54891,46
93442,34
18667,34
20396,30
14466,56
62535,50
12209,34
69241,16
103357,55
54597,34
60944,20
36007,48
80973,19
14288,34
29648,34
82160,25
90623,50
45844,50
103,34
67125,34
24410,35
78721,37
66811,50
27756,34
88811,34
103148,0
97286,37
88190,35
58123,34
49200,33
73598,34
29093,40
33834,59
20758,0
36050,35
82652,32
44752,34
44418,34
39048,34
99803,34
75980,50
49313,25
94112,18
43811,50
10641,35
82326,17
79540,35
72686,10
80741,35
36874,34
34228,35
55492,50
44701,50
102476,37
25832,35
31437,34
101609,50
84459,34
62837,0
101708,33
8291,48
102495,34
45222,34
46168,47
39466,50
30612,7
12756,35
46616,34
17701,34
93848,35
87963,38
104721,35
7342,34
43355,35
102431,50
97047,37
104209,56
62017,50
97044,34
17771,34
27101,48
59320,50
97934,50
23918,42
79905,40
76699,33
26708,34
766,35
105324,11
89154,37
81157,34
104367,56
10785,33
54804,50
14925,34
1164,34
32478,35
53266,32
93096,35
59629,0
76206,50
32126,35
10301,35
30818,34
40261,20
95605,32
4729,50
13826,30
20361,35
39582,34
90061,34
76299,35
25459,34
57224,46
1634,34
103683,40
7334,34
72282,40
74992,37
73091,34
61786,34
58481,34
79838,50
37135,50
18372,52
55769,56
19873,32
20472,30
73042,50
80641,50
85502,47
88865,37
39585,50
95382,40
104168,56
50473,34
3089,34
101128,34
98873,49
32185,35
58327,34
82701,34
42774,34
52898,34
10408,42
47164,34
70377,34
69174,7
40259,35
56457,34
87805,34
2470,34
42003,46
46007,35
8210,34
71257,35
37264,35
69683,34
89952,34
77227,34
57033,35
69091,25
39045,35
75432,7
1693,7
9236,35
23206,34
7447,34
6313,34
101738,50
73903,34
12968,34
24168,34
69086,35
10226,35
11559,34
102827,34
31293,48
81885,34
16155,7
94706,34
70157,35
42313,49
4057,35
4359,58
11775,32
29526,32
11015,35
38480,10
74574,38
67770,34
38253,34
32700,50
22511,35
13983,35
649,34
66762,17
67147,32
11689,34
43557,35
102588,59
70306,34
81035,34
101014,34
9787,35
4868,32
53337,34
80772,50
48853,34
70327,35
41702,46
23652,0
106550,35
850,34
70501,35
34583,0
25613,35
69897,34
84011,34
61944,50
65874,18
32127,27
29695,32
46154,34
82948,21
50443,34
52757,34
67404,7
28458,34
72541,50
64823,32
2609,35
31592,35
7642,7
716,40
40848,50
66395,14
7764,36
63573,34
11723,35
34304,34
77398,50
26088,34
74700,35
92797,20
43341,34
51962,34
86909,34
74772,46
49925,35
49120,35
42988,40
20885,34
78002,34
95061,34
102600,35
22662,35
20399,0
31754,57
59721,32
62303,35
28261,0
81342,41
76089,34
65567,12
47381,34
62266,32
74179,0
753,34
97657,48
36809,50
83117,41
100238,35
85461,0
1521,50
32954,14
51464,50
51496,45
75251,16
88072,34
105344,40
87125,40
9525,16
34628,37
51020,32
71073,34
29135,34
20080,28
50853,35
56148,58
60954,35
14015,34
51659,34
95811,7
88483,34
95977,34
103532,34
54707,35
6093,58
36245,38
94885,34
21807,34
93940,34
18889,35
28978,37
5975,50
93413,35
77017,34
122,30
86546,34
28408,9
41026,34
11842,34
29844,35
97700,34
267,34
49984,35
99633,37
71660,50
60680,46
19853,34
4635,37
85915,40
59769,32
441,35
13653,30
88195,5
12102,35
66807,40
22680,18
68411,34
80183,34
5743,42
16128,0
97593,34
95086,34
48951,34
20588,34
58262,9
71399,42
18963,34
85032,33
89803,37
65946,7
94678,56
88095,50
49724,50
29129,35
283,18
72588,34
37782,35
70347,10
19772,30
99199,20
3489,34
87481,34
22614,35
71456,33
94377,32
30346,17
85070,35
64325,45
57676,14
82445,41
86314,34
38644,32
18380,35
100073,34
68643,34
61446,37
80123,50
42643,40
96160,35
2533,34
47972,34
26240,34
93845,34
103513,34
21690,35
76603,34
31660,50
33048,34
70331,34
25742,35
56704,35
84146,34
29356,34
10357,35
75480,34
54282,10
60271,32
22383,34
33274,34
2647,34
39412,40
34177,34
41551,7
102032,35
39082,48
41683,32
29409,35
54630,35
64958,35
95570,27
83531,37
52748,34
23741,32
28022,0
10062,35
30147,34
4413,34
35403,34
83084,50
45316,34
69185,52
53920,34
22128,35
104616,25
105483,32
95130,34
77866,18
53894,34
97479,36
58119,34
90257,50
409,34
65551,34
93791,37
48465,34
81481,34
54024,35
4220,58
68594,50
69813,34
83570,34
31791,35
98200,34
58816,35
31609,40
88330,50
42730,35
88684,32
6992,34
63386,57
99330,34
46197,34
82757,34
12370,50
41030,35
98714,34
42487,7
6253,35
63794,0
45944,46
9987,35
23256,34
30197,14
75655,51
10360,34
51351,12
74673,50
33113,35
29775,34
6056,33
41310,34
100953,48
81282,34
75707,50
52965,34
97634,35
92863,18
72755,51
61333,32
76917,35
39211,35
27369,32
1144,51
3427,34
5579,34
2180,35
37642,34
40513,40
11442,46
7132,34
28314,35
16432,34
79198,20
13180,50
55500,40
64478,20
40402,34
102283,34
70210,35
46526,34
36810,35
12700,35
61677,0
31064,0
64239,34
18073,45
42199,27
19060,35
79832,50
38725,34
8234,7
75712,34
22409,18
37175,34
13999,35
13868,35
99396,7
27508,34
49944,50
26743,34
102368,50
43113,19
37860,32
45544,34
67080,7
13053,0
49634,50
15427,35
54086,16
35027,35
15208,37
88345,37
57529,23
94989,34
94121,37
51090,32
90290,35
7140,35
35347,34
17203,34
18773,34
5498,50
105807,34
93424,34
43322,40
103163,49
8,34
50342,32
9457,35
95546,34
37125,34
87368,34
43981,56
94926,14
69309,35
3281,34
6121,50
80923,34
71302,37
54444,34
79491,34
45500,50
101713,37
4736,32
23852,32
55703,46
22890,32
40742,40
46557,34
84088,32
86440,46
31627,9
82904,45
88041,34
13761,35
69926,34
3508,34
31339,34
9503,34
77394,35
17600,34
5173,35
5021,35
28206,34
78801,34
104713,56
31612,7
63555,34
35111,32
64897,18
83725,46
15772,34
101713,37
15586,35
70705,50
37546,39
66358,17
33435,32
661,35
34958,41
12025,35
18533,34
90431,34
62324,0
1404,34
75399,34
6627,34
75293,35
99866,17
67741,7
55047,34
92124,34
47757,34
45772,34
105037,34
42086,35
86898,37
93671,46
88464,34
98659,34
45440,34
20090,35
100513,34
1025,50
14711,35
12252,35
42660,46
5003,34
12895,34
100390,35
81271,41
15991,28
31206,59
98312,34
75692,35
49032,34
52106,34
102661,34
31415,0
100429,32
13381,35
73532,46
52331,34
105128,32
95179,35
33434,37
97471,18
61539,34
1782,34
96599,30
91969,50
13636,7
91562,56
51900,32
16177,34
4974,34
104748,32
58973,34
54996,14
87498,21
24675,40
41454,32
95263,34
49183,50
85976,37
12318,30
65242,50
102152,37
71934,34
75346,35
88650,41
47889,35
22390,28
83244,38
31602,37
40733,16
22039,34
46550,18
29571,32
68906,35
26857,34
20153,0
14733,35
5725,34
77654,34
8279,34
53672,35
36110,34
65325,50
88694,34
43261,35
2203,48
83681,35
74012,34
17717,35
37347,34
51407,34
25246,34
79605,34
46983,34
98459,7
37227,35
25514,35
69857,34
95891,55
65084,35
11334,34
92974,34
79668,34
99693,55
45720,34
29589,35
21637,35
69746,34
22516,35
73788,20
95607,34
56463,17
45103,50
77533,34
77627,48
89879,34
80049,59
102155,34
4495,34
24851,50
75556,34
20185,0
48824,34
65596,34
70413,34
9345,34
39129,34
65065,52
56881,32
63868,35
94704,34
44177,34
61265,50
82752,34
101338,55
30600,9
25418,33
72997,35
20688,50
90188,34
91745,40
33324,37
13251,34
52671,50
11816,7
13479,34
70892,34
18745,34
63157,34
20891,0
74813,55
98716,33
39200,35
92226,35
28761,34
48851,10
88387,37
63306,35
50899,52
71164,32
70100,35
64387,35
1463,34
58038,34
26894,37
55985,32
50922,37
44816,35
60765,45
41582,50
29691,59
65223,51
27255,46
12973,32
81262,34
100704,50
58404,34
50313,34
26428,34
25058,34
13694,55
43691,32
50069,34
8424,35
35512,47
15576,34
36261,40
67120,50
31117,41
85813,34
9309,0
1594,50
35235,59
103390,34
43234,34
33115,40
10125,34
104188,46
76132,34
100490,34
7027,34
66169,34
25983,0
74791,35
19306,34
78103,34
19200,35
94501,33
64083,35
90326,34
34974,21
96294,34
87480,35
7622,34
19514,35
40992,37
22309,34
60092,35
15139,35
87977,50
26483,35
59207,50
9155,34
13843,32
17146,33
4391,34
28945,32
33094,34
56625,36
52950,36
47104,34
81911,0
103446,50
16228,33
80042,41
106584,34
48811,34
35571,34
76593,0
20770,7
32891,34
100166,34
48714,56
370,20
92302,7
92856,34
13578,35
90850,14
38117,32
101112,34
106479,35
85711,35
67354,34
77476,50
19682,40
17223,37
67052,35
90530,34
79536,34
92332,32
77605,32
63087,34
40329,48
103084,35
85779,34
51062,34
45331,57
57218,35
60259,0
25735,34
18729,34
11918,33
86752,18
52699,34
71638,50
31276,47
54054,34
3141,51
82950,50
13699,35
32028,55
29173,0
3730,16
47272,34
95113,56
44657,32
6085,10
9730,35
1876,34
70781,34
59763,35
58064,33
81425,34
56279,56
52711,50
51108,37
106576,34
97833,40
64350,35
98487,35
45906,32
82047,34
99102,35
4139,34
87354,52
56510,34
77465,59
80039,35
11366,50
105091,34
104801,34
96550,34
96000,48
23498,50
43424,32
83344,32
20402,35
